"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Kuhlman B.; Bradley P.","Kuhlman, Brian (6701347944); Bradley, Philip (8898245400)","6701347944; 8898245400","Advances in protein structure prediction and design","2019","Nature Reviews Molecular Cell Biology","20","11","","681","697","16","669","10.1038/s41580-019-0163-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070919534&doi=10.1038%2fs41580-019-0163-x&partnerID=40&md5=beaabd6f6fdacd2be1c40ead6c7d4f89","The prediction of protein three-dimensional structure from amino acid sequence has been a grand challenge problem in computational biophysics for decades, owing to its intrinsic scientific interest and also to the many potential applications for robust protein structure prediction algorithms, from genome interpretation to protein function prediction. More recently, the inverse problem — designing an amino acid sequence that will fold into a specified three-dimensional structure — has attracted growing attention as a potential route to the rational engineering of proteins with functions useful in biotechnology and medicine. Methods for the prediction and design of protein structures have advanced dramatically in the past decade. Increases in computing power and the rapid growth in protein sequence and structure databases have fuelled the development of new data-intensive and computationally demanding approaches for structure prediction. New algorithms for designing protein folds and protein–protein interfaces have been used to engineer novel high-order assemblies and to design from scratch fluorescent proteins with novel or enhanced properties, as well as signalling proteins with therapeutic potential. In this Review, we describe current approaches for protein structure prediction and design and highlight a selection of the successful applications they have enabled. © 2019, Springer Nature Limited.","","Algorithms; Animals; Databases, Protein; Humans; Models, Molecular; Protein Conformation; Proteins; Sequence Analysis, Protein; protein; amino acid sequence; prediction; review; signal transduction; algorithm; animal; chemistry; genetics; human; metabolism; molecular model; protein conformation; protein database; sequence analysis","Review","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85070919534"

﻿"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Senior A.W.; Evans R.; Jumper J.; Kirkpatrick J.; Sifre L.; Green T.; Qin C.; Žídek A.; Nelson A.W.R.; Bridgland A.; Penedones H.; Petersen S.; Simonyan K.; Crossan S.; Kohli P.; Jones D.T.; Silver D.; Kavukcuoglu K.; Hassabis D.","Senior, Andrew W. (7103116795); Evans, Richard (57683818800); Jumper, John (36717725300); Kirkpatrick, James (57193758312); Sifre, Laurent (55924253100); Green, Tim (57209233923); Qin, Chongli (57210634471); Žídek, Augustin (57204800548); Nelson, Alexander W. R. (57211694830); Bridgland, Alex (57211696334); Penedones, Hugo (57211696564); Petersen, Stig (56535950000); Simonyan, Karen (34870482800); Crossan, Steve (55541159200); Kohli, Pushmeet (14035707300); Jones, David T. (57203189821); Silver, David (7202151417); Kavukcuoglu, Koray (25646533000); Hassabis, Demis (15839738700)","7103116795; 57683818800; 36717725300; 57193758312; 55924253100; 57209233923; 57210634471; 57204800548; 57211694830; 57211696334; 57211696564; 56535950000; 34870482800; 55541159200; 14035707300; 57203189821; 7202151417; 25646533000; 15839738700","Improved protein structure prediction using potentials from deep learning","2020","Nature","577","7792","","706","710","4","2712","10.1038/s41586-019-1923-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078260807&doi=10.1038%2fs41586-019-1923-7&partnerID=40&md5=1f22b1e925acb625ba70266cdfb9a2b7","Protein structure prediction can be used to determine the three-dimensional shape of a protein from its amino acid sequence1. This problem is of fundamental importance as the structure of a protein largely determines its function2; however, protein structures can be difficult to determine experimentally. Considerable progress has recently been made by leveraging genetic information. It is possible to infer which amino acid residues are in contact by analysing covariation in homologous sequences, which aids in the prediction of protein structures3. Here we show that we can train a neural network to make accurate predictions of the distances between pairs of residues, which convey more information about the structure than contact predictions. Using this information, we construct a potential of mean force4 that can accurately describe the shape of a protein. We find that the resulting potential can be optimized by a simple gradient descent algorithm to generate structures without complex sampling procedures. The resulting system, named AlphaFold, achieves high accuracy, even for sequences with fewer homologous sequences. In the recent Critical Assessment of Protein Structure Prediction5 (CASP13)—a blind assessment of the state of the field—AlphaFold created high-accuracy structures (with template modelling (TM) scores6 of 0.7 or higher) for 24 out of 43 free modelling domains, whereas the next best method, which used sampling and contact information, achieved such accuracy for only 14 out of 43 domains. AlphaFold represents a considerable advance in protein-structure prediction. We expect this increased accuracy to enable insights into the function and malfunction of proteins, especially in cases for which no structures for homologous proteins have been experimentally determined7. © 2020, The Author(s), under exclusive licence to Springer Nature Limited.","","accuracy assessment; algorithm; amino acid; experimental study; genetic analysis; learning; prediction; protein; sampling; algorithm; article; deep learning; prediction; protein domain; protein function","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85078260807"
